ti              Di              dD/dt           ti+1            Di+1           
0,0000          0,0000          0,6000          0,1000          0,0600         
0,1000          0,0600          0,7000          0,2000          0,1700         
0,2000          0,1700          0,8000          0,3000          0,2800         
0,3000          0,2800          0,9000          0,4000          0,3900         
0,4000          0,3900          1,0000          0,5000          0,5000         
0,5000          0,5000          1,1000          0,6000          0,6100         
0,6000          0,6100          1,2000          0,7000          0,7200         
0,7000          0,7200          1,3000          0,8000          0,8300         
0,8000          0,8300          1,4000          0,9000          0,9400         
0,9000          0,9400          1,5000          1,0000          1,0500         
1,0000          1,0500          1,6000          1,1000          1,1600         
1,1000          1,1600          1,7000          1,2000          1,2700         
1,2000          1,2700          1,8000          1,3000          1,3800         
1,3000          1,3800          1,9000          1,4000          1,4900         
1,4000          1,4900          2,0000          1,5000          1,6000         
1,5000          1,6000          2,1000          1,6000          1,7100         
1,6000          1,7100          2,2000          1,7000          1,8200         
1,7000          1,8200          2,3000          1,8000          1,9300         
1,8000          1,9300          2,4000          1,9000          2,0400         
1,9000          2,0400          2,5000          2,0000          2,1500         
2,0000          2,1500          2,6000          2,1000          2,2600         
2,1000          2,2600          2,7000          2,2000          2,3700         
2,2000          2,3700          2,8000          2,3000          2,4800         
2,3000          2,4800          2,9000          2,4000          2,5900         
2,4000          2,5900          3,0000          2,5000          2,7000         
2,5000          2,7000          3,1000          2,6000          2,8100         
2,6000          2,8100          3,2000          2,7000          2,9200         
2,7000          2,9200          3,3000          2,8000          3,0300         
2,8000          3,0300          3,4000          2,9000          3,1400         
2,9000          3,1400          3,5000          3,0000          3,2500         
3,0000          3,2500          3,6000          3,1000          3,3600         
3,1000          3,3600          3,7000          3,2000          3,4700         
3,2000          3,4700          3,8000          3,3000          3,5800         
3,3000          3,5800          3,9000          3,4000          3,6900         
3,4000          3,6900          4,0000          3,5000          3,8000         
3,5000          3,8000          4,1000          3,6000          3,9100         
3,6000          3,9100          4,2000          3,7000          4,0200         
3,7000          4,0200          4,3000          3,8000          4,1300         
3,8000          4,1300          4,4000          3,9000          4,2400         
3,9000          4,2400          4,5000          4,0000          4,3500         
4,0000          4,3500          4,6000          4,1000          4,4600         
4,1000          4,4600          4,7000          4,2000          4,5700         
4,2000          4,5700          4,8000          4,3000          4,6800         
4,3000          4,6800          4,9000          4,4000          4,7900         
4,4000          4,7900          5,0000          4,5000          4,9000         
4,5000          4,9000          5,1000          4,6000          5,0100         
4,6000          5,0100          5,2000          4,7000          5,1200         
4,7000          5,1200          5,3000          4,8000          5,2300         
4,8000          5,2300          5,4000          4,9000          5,3400         
4,9000          5,3400          5,5000          5,0000          5,4500         
5,0000          5,4500          5,6000          5,1000          5,5600         
5,1000          5,5600          5,7000          5,2000          5,6700         
5,2000          5,6700          5,8000          5,3000          5,7800         
5,3000          5,7800          5,9000          5,4000          5,8900         
5,4000          5,8900          6,0000          5,5000          6,0000         
5,5000          6,0000          6,1000          5,6000          6,1100         
5,6000          6,1100          6,2000          5,7000          6,2200         
5,7000          6,2200          6,3000          5,8000          6,3300         
5,8000          6,3300          6,4000          5,9000          6,4400         
5,9000          6,4400          6,5000          6,0000          6,5500         
6,0000          6,5500          6,6000          6,1000          6,6600         
6,1000          6,6600          6,7000          6,2000          6,7700         
6,2000          6,7700          6,8000          6,3000          6,8800         
6,3000          6,8800          6,9000          6,4000          6,9900         
6,4000          6,9900          7,0000          6,5000          7,1000         
6,5000          7,1000          7,1000          6,6000          7,2100         
6,6000          7,2100          7,2000          6,7000          7,3200         
6,7000          7,3200          7,3000          6,8000          7,4300         
6,8000          7,4300          7,4000          6,9000          7,5400         
6,9000          7,5400          7,5000          7,0000          7,6500         
7,0000          7,6500          7,6000          7,1000          7,7600         
7,1000          7,7600          7,7000          7,2000          7,8700         
7,2000          7,8700          7,8000          7,3000          7,9800         
7,3000          7,9800          7,9000          7,4000          8,0900         
7,4000          8,0900          8,0000          7,5000          8,2000         
7,5000          8,2000          8,1000          7,6000          8,3100         
7,6000          8,3100          8,2000          7,7000          8,4200         
7,7000          8,4200          8,3000          7,8000          8,5300         
7,8000          8,5300          8,4000          7,9000          8,6400         
7,9000          8,6400          8,5000          8,0000          8,7500         
8,0000          8,7500          8,6000          8,1000          8,8600         
8,1000          8,8600          8,7000          8,2000          8,9700         
8,2000          8,9700          8,8000          8,3000          9,0800         
8,3000          9,0800          8,9000          8,4000          9,1900         
8,4000          9,1900          9,0000          8,5000          9,3000         
8,5000          9,3000          9,1000          8,6000          9,4100         
8,6000          9,4100          9,2000          8,7000          9,5200         
8,7000          9,5200          9,3000          8,8000          9,6300         
8,8000          9,6300          9,4000          8,9000          9,7400         
8,9000          9,7400          9,5000          9,0000          9,8500         
9,0000          9,8500          9,6000          9,1000          9,9600         
9,1000          9,9600          9,7000          9,2000          10,0700        
9,2000          10,0700         9,8000          9,3000          10,1800        
9,3000          10,1800         9,9000          9,4000          10,2900        
9,4000          10,2900         10,0000         9,5000          10,4000        
9,5000          10,4000         10,1000         9,6000          10,5100        
9,6000          10,5100         10,2000         9,7000          10,6200        
9,7000          10,6200         10,3000         9,8000          10,7300        
9,8000          10,7300         10,4000         9,9000          10,8400        
9,9000          10,8400         10,5000         10,0000         10,9500        
10,0000         10,9500         10,6000         10,1000         11,0600        
10,1000         11,0600         10,7000         10,2000         11,1700        
10,2000         11,1700         10,8000         10,3000         11,2800        
10,3000         11,2800         10,9000         10,4000         11,3900        
10,4000         11,3900         11,0000         10,5000         11,5000        
10,5000         11,5000         11,1000         10,6000         11,6100        
10,6000         11,6100         11,2000         10,7000         11,7200        
10,7000         11,7200         11,3000         10,8000         11,8300        
10,8000         11,8300         11,4000         10,9000         11,9400        
10,9000         11,9400         11,5000         11,0000         12,0500        
11,0000         12,0500         11,6000         11,1000         12,1600        
11,1000         12,1600         11,7000         11,2000         12,2700        
11,2000         12,2700         11,8000         11,3000         12,3800        
11,3000         12,3800         11,9000         11,4000         12,4900        
11,4000         12,4900         12,0000         11,5000         12,6000        
11,5000         12,6000         12,1000         11,6000         12,7100        
11,6000         12,7100         12,2000         11,7000         12,8200        
11,7000         12,8200         12,3000         11,8000         12,9300        
11,8000         12,9300         12,4000         11,9000         13,0400        
11,9000         13,0400         12,5000         12,0000         13,1500        
12,0000         13,1500         12,6000         12,1000         13,2600        
12,1000         13,2600         12,7000         12,2000         13,3700        
12,2000         13,3700         12,8000         12,3000         13,4800        
12,3000         13,4800         12,9000         12,4000         13,5900        
12,4000         13,5900         13,0000         12,5000         13,7000        
12,5000         13,7000         13,1000         12,6000         13,8100        
12,6000         13,8100         13,2000         12,7000         13,9200        
12,7000         13,9200         13,3000         12,8000         14,0300        
12,8000         14,0300         13,4000         12,9000         14,1400        
12,9000         14,1400         13,5000         13,0000         14,2500        
13,0000         14,2500         13,6000         13,1000         14,3600        
13,1000         14,3600         13,7000         13,2000         14,4700        
13,2000         14,4700         13,8000         13,3000         14,5800        
13,3000         14,5800         13,9000         13,4000         14,6900        
13,4000         14,6900         14,0000         13,5000         14,8000        
13,5000         14,8000         14,1000         13,6000         14,9100        
13,6000         14,9100         14,2000         13,7000         15,0200        
13,7000         15,0200         14,3000         13,8000         15,1300        
13,8000         15,1300         14,4000         13,9000         15,2400        
13,9000         15,2400         14,5000         14,0000         15,3500        
14,0000         15,3500         14,6000         14,1000         15,4600        
14,1000         15,4600         14,7000         14,2000         15,5700        
14,2000         15,5700         14,8000         14,3000         15,6800        
14,3000         15,6800         14,9000         14,4000         15,7900        
14,4000         15,7900         15,0000         14,5000         15,9000        
14,5000         15,9000         15,1000         14,6000         16,0100        
14,6000         16,0100         15,2000         14,7000         16,1200        
14,7000         16,1200         15,3000         14,8000         16,2300        
14,8000         16,2300         15,4000         14,9000         16,3400        
14,9000         16,3400         15,5000         15,0000         16,4500        
15,0000         16,4500         15,6000         15,1000         16,5600        
15,1000         16,5600         15,7000         15,2000         16,6700        
15,2000         16,6700         15,8000         15,3000         16,7800        
15,3000         16,7800         15,9000         15,4000         16,8900        
15,4000         16,8900         16,0000         15,5000         17,0000        
15,5000         17,0000         16,1000         15,6000         17,1100        
15,6000         17,1100         16,2000         15,7000         17,2200        
15,7000         17,2200         16,3000         15,8000         17,3300        
15,8000         17,3300         16,4000         15,9000         17,4400        
15,9000         17,4400         16,5000         16,0000         17,5500        
16,0000         17,5500         16,6000         16,1000         17,6600        
16,1000         17,6600         16,7000         16,2000         17,7700        
16,2000         17,7700         16,8000         16,3000         17,8800        
16,3000         17,8800         16,9000         16,4000         17,9900        
16,4000         17,9900         17,0000         16,5000         18,1000        
16,5000         18,1000         17,1000         16,6000         18,2100        
16,6000         18,2100         17,2000         16,7000         18,3200        
16,7000         18,3200         17,3000         16,8000         18,4300        
16,8000         18,4300         17,4000         16,9000         18,5400        
16,9000         18,5400         17,5000         17,0000         18,6500        
17,0000         18,6500         17,6000         17,1000         18,7600        
17,1000         18,7600         17,7000         17,2000         18,8700        
17,2000         18,8700         17,8000         17,3000         18,9800        
17,3000         18,9800         17,9000         17,4000         19,0900        
17,4000         19,0900         18,0000         17,5000         19,2000        
17,5000         19,2000         18,1000         17,6000         19,3100        
17,6000         19,3100         18,2000         17,7000         19,4200        
17,7000         19,4200         18,3000         17,8000         19,5300        
17,8000         19,5300         18,4000         17,9000         19,6400        
17,9000         19,6400         18,5000         18,0000         19,7500        
18,0000         19,7500         18,6000         18,1000         19,8600        
18,1000         19,8600         18,7000         18,2000         19,9700        
18,2000         19,9700         18,8000         18,3000         20,0800        
18,3000         20,0800         18,9000         18,4000         20,1900        
18,4000         20,1900         19,0000         18,5000         20,3000        
18,5000         20,3000         19,1000         18,6000         20,4100        
18,6000         20,4100         19,2000         18,7000         20,5200        
18,7000         20,5200         19,3000         18,8000         20,6300        
18,8000         20,6300         19,4000         18,9000         20,7400        
18,9000         20,7400         19,5000         19,0000         20,8500        
19,0000         20,8500         19,6000         19,1000         20,9600        
19,1000         20,9600         19,7000         19,2000         21,0700        
19,2000         21,0700         19,8000         19,3000         21,1800        
19,3000         21,1800         19,9000         19,4000         21,2900        
19,4000         21,2900         20,0000         19,5000         21,4000        
19,5000         21,4000         20,1000         19,6000         21,5100        
19,6000         21,5100         20,2000         19,7000         21,6200        
19,7000         21,6200         20,3000         19,8000         21,7300        
19,8000         21,7300         20,4000         19,9000         21,8400        
19,9000         21,8400         20,5000         20,0000         21,9500        
20,0000         21,9500         20,6000         20,1000         22,0600        
20,1000         22,0600         20,7000         20,2000         22,1700        
20,2000         22,1700         20,8000         20,3000         22,2800        
20,3000         22,2800         20,9000         20,4000         22,3900        
20,4000         22,3900         21,0000         20,5000         22,5000        
20,5000         22,5000         21,1000         20,6000         22,6100        
20,6000         22,6100         21,2000         20,7000         22,7200        
20,7000         22,7200         21,3000         20,8000         22,8300        
20,8000         22,8300         21,4000         20,9000         22,9400        
20,9000         22,9400         21,5000         21,0000         23,0500        
21,0000         23,0500         21,6000         21,1000         23,1600        
21,1000         23,1600         21,7000         21,2000         23,2700        
21,2000         23,2700         21,8000         21,3000         23,3800        
21,3000         23,3800         21,9000         21,4000         23,4900        
21,4000         23,4900         22,0000         21,5000         23,6000        
21,5000         23,6000         22,1000         21,6000         23,7100        
21,6000         23,7100         22,2000         21,7000         23,8200        
21,7000         23,8200         22,3000         21,8000         23,9300        
21,8000         23,9300         22,4000         21,9000         24,0400        
21,9000         24,0400         22,5000         22,0000         24,1500        
22,0000         24,1500         22,6000         22,1000         24,2600        
22,1000         24,2600         22,7000         22,2000         24,3700        
22,2000         24,3700         22,8000         22,3000         24,4800        
22,3000         24,4800         22,9000         22,4000         24,5900        
22,4000         24,5900         23,0000         22,5000         24,7000        
22,5000         24,7000         23,1000         22,6000         24,8100        
22,6000         24,8100         23,2000         22,7000         24,9200        
22,7000         24,9200         23,3000         22,8000         25,0300        
22,8000         25,0300         23,4000         22,9000         25,1400        
22,9000         25,1400         23,5000         23,0000         25,2500        
23,0000         25,2500         23,6000         23,1000         25,3600        
23,1000         25,3600         23,7000         23,2000         25,4700        
23,2000         25,4700         23,8000         23,3000         25,5800        
23,3000         25,5800         23,9000         23,4000         25,6900        
23,4000         25,6900         24,0000         23,5000         25,8000        
23,5000         25,8000         24,1000         23,6000         25,9100        
23,6000         25,9100         24,2000         23,7000         26,0200        
23,7000         26,0200         24,3000         23,8000         26,1300        
23,8000         26,1300         24,4000         23,9000         26,2400        
23,9000         26,2400         24,5000         24,0000         26,3500        
24,0000         26,3500         24,6000         24,1000         26,4600        
24,1000         26,4600         24,7000         24,2000         26,5700        
24,2000         26,5700         24,8000         24,3000         26,6800        
24,3000         26,6800         24,9000         24,4000         26,7900        
24,4000         26,7900         25,0000         24,5000         26,9000        
24,5000         26,9000         25,1000         24,6000         27,0100        
24,6000         27,0100         25,2000         24,7000         27,1200        
24,7000         27,1200         25,3000         24,8000         27,2300        
24,8000         27,2300         25,4000         24,9000         27,3400        
24,9000         27,3400         25,5000         25,0000         27,4500        
25,0000         27,4500         25,6000         25,1000         27,5600        
25,1000         27,5600         25,7000         25,2000         27,6700        
25,2000         27,6700         25,8000         25,3000         27,7800        
25,3000         27,7800         25,9000         25,4000         27,8900        
25,4000         27,8900         26,0000         25,5000         28,0000        
25,5000         28,0000         26,1000         25,6000         28,1100        
25,6000         28,1100         26,2000         25,7000         28,2200        
25,7000         28,2200         26,3000         25,8000         28,3300        
25,8000         28,3300         26,4000         25,9000         28,4400        
25,9000         28,4400         26,5000         26,0000         28,5500        
26,0000         28,5500         26,6000         26,1000         28,6600        
26,1000         28,6600         26,7000         26,2000         28,7700        
26,2000         28,7700         26,8000         26,3000         28,8800        
26,3000         28,8800         26,9000         26,4000         28,9900        
26,4000         28,9900         27,0000         26,5000         29,1000        
26,5000         29,1000         27,1000         26,6000         29,2100        
26,6000         29,2100         27,2000         26,7000         29,3200        
26,7000         29,3200         27,3000         26,8000         29,4300        
26,8000         29,4300         27,4000         26,9000         29,5400        
26,9000         29,5400         27,5000         27,0000         29,6500        
27,0000         29,6500         27,6000         27,1000         29,7600        
27,1000         29,7600         27,7000         27,2000         29,8700        
27,2000         29,8700         27,8000         27,3000         29,9800        
27,3000         29,9800         27,9000         27,4000         30,0900        
27,4000         30,0900         28,0000         27,5000         30,2000        
27,5000         30,2000         28,1000         27,6000         30,3100        
27,6000         30,3100         28,2000         27,7000         30,4200        
27,7000         30,4200         28,3000         27,8000         30,5300        
27,8000         30,5300         28,4000         27,9000         30,6400        
27,9000         30,6400         28,5000         28,0000         30,7500        
28,0000         30,7500         28,6000         28,1000         30,8600        
28,1000         30,8600         28,7000         28,2000         30,9700        
28,2000         30,9700         28,8000         28,3000         31,0800        
28,3000         31,0800         28,9000         28,4000         31,1900        
28,4000         31,1900         29,0000         28,5000         31,3000        
28,5000         31,3000         29,1000         28,6000         31,4100        
28,6000         31,4100         29,2000         28,7000         31,5200        
28,7000         31,5200         29,3000         28,8000         31,6300        
28,8000         31,6300         29,4000         28,9000         31,7400        
28,9000         31,7400         29,5000         29,0000         31,8500        
29,0000         31,8500         29,6000         29,1000         31,9600        
29,1000         31,9600         29,7000         29,2000         32,0700        
29,2000         32,0700         29,8000         29,3000         32,1800        
29,3000         32,1800         29,9000         29,4000         32,2900        
29,4000         32,2900         30,0000         29,5000         32,4000        
29,5000         32,4000         30,1000         29,6000         32,5100        
29,6000         32,5100         30,2000         29,7000         32,6200        
29,7000         32,6200         30,3000         29,8000         32,7300        
29,8000         32,7300         30,4000         29,9000         32,8400        
29,9000         32,8400         30,5000         30,0000         32,9500        
30,0000         32,9500         30,6000         30,1000         33,0600        
30,1000         33,0600         30,7000         30,2000         33,1700        
30,2000         33,1700         30,8000         30,3000         33,2800        
30,3000         33,2800         30,9000         30,4000         33,3900        
30,4000         33,3900         31,0000         30,5000         33,5000        
30,5000         33,5000         31,1000         30,6000         33,6100        
30,6000         33,6100         31,2000         30,7000         33,7200        
30,7000         33,7200         31,3000         30,8000         33,8300        
30,8000         33,8300         31,4000         30,9000         33,9400        
30,9000         33,9400         31,5000         31,0000         34,0500        
31,0000         34,0500         31,6000         31,1000         34,1600        
31,1000         34,1600         31,7000         31,2000         34,2700        
31,2000         34,2700         31,8000         31,3000         34,3800        
31,3000         34,3800         31,9000         31,4000         34,4900        
31,4000         34,4900         32,0000         31,5000         34,6000        
31,5000         34,6000         32,1000         31,6000         34,7100        
31,6000         34,7100         32,2000         31,7000         34,8200        
31,7000         34,8200         32,3000         31,8000         34,9300        
31,8000         34,9300         32,4000         31,9000         35,0400        
31,9000         35,0400         32,5000         32,0000         35,1500        
32,0000         35,1500         32,6000         32,1000         35,2600        
32,1000         35,2600         32,7000         32,2000         35,3700        
32,2000         35,3700         32,8000         32,3000         35,4800        
32,3000         35,4800         32,9000         32,4000         35,5900        
32,4000         35,5900         33,0000         32,5000         35,7000        
32,5000         35,7000         33,1000         32,6000         35,8100        
32,6000         35,8100         33,2000         32,7000         35,9200        
32,7000         35,9200         33,3000         32,8000         36,0300        
32,8000         36,0300         33,4000         32,9000         36,1400        
32,9000         36,1400         33,5000         33,0000         36,2500        
33,0000         36,2500         33,6000         33,1000         36,3600        
33,1000         36,3600         33,7000         33,2000         36,4700        
33,2000         36,4700         33,8000         33,3000         36,5800        
33,3000         36,5800         33,9000         33,4000         36,6900        
33,4000         36,6900         34,0000         33,5000         36,8000        
33,5000         36,8000         34,1000         33,6000         36,9100        
33,6000         36,9100         34,2000         33,7000         37,0200        
33,7000         37,0200         34,3000         33,8000         37,1300        
33,8000         37,1300         34,4000         33,9000         37,2400        
33,9000         37,2400         34,5000         34,0000         37,3500        
34,0000         37,3500         34,6000         34,1000         37,4600        
34,1000         37,4600         34,7000         34,2000         37,5700        
34,2000         37,5700         34,8000         34,3000         37,6800        
34,3000         37,6800         34,9000         34,4000         37,7900        
34,4000         37,7900         35,0000         34,5000         37,9000        
34,5000         37,9000         35,1000         34,6000         38,0100        
34,6000         38,0100         35,2000         34,7000         38,1200        
34,7000         38,1200         35,3000         34,8000         38,2300        
34,8000         38,2300         35,4000         34,9000         38,3400        
34,9000         38,3400         35,5000         35,0000         38,4500        
35,0000         38,4500         35,6000         35,1000         38,5600        
35,1000         38,5600         35,7000         35,2000         38,6700        
35,2000         38,6700         35,8000         35,3000         38,7800        
35,3000         38,7800         35,9000         35,4000         38,8900        
35,4000         38,8900         36,0000         35,5000         39,0000        
35,5000         39,0000         36,1000         35,6000         39,1100        
35,6000         39,1100         36,2000         35,7000         39,2200        
35,7000         39,2200         36,3000         35,8000         39,3300        
35,8000         39,3300         36,4000         35,9000         39,4400        
35,9000         39,4400         36,5000         36,0000         39,5500        
36,0000         39,5500         36,6000         36,1000         39,6600        
36,1000         39,6600         36,7000         36,2000         39,7700        
36,2000         39,7700         36,8000         36,3000         39,8800        
36,3000         39,8800         36,9000         36,4000         39,9900        
36,4000         39,9900         37,0000         36,5000         40,1000        
36,5000         40,1000         37,1000         36,6000         40,2100        
36,6000         40,2100         37,2000         36,7000         40,3200        
36,7000         40,3200         37,3000         36,8000         40,4300        
36,8000         40,4300         37,4000         36,9000         40,5400        
36,9000         40,5400         37,5000         37,0000         40,6500        
37,0000         40,6500         37,6000         37,1000         40,7600        
37,1000         40,7600         37,7000         37,2000         40,8700        
37,2000         40,8700         37,8000         37,3000         40,9800        
37,3000         40,9800         37,9000         37,4000         41,0900        
37,4000         41,0900         38,0000         37,5000         41,2000        
37,5000         41,2000         38,1000         37,6000         41,3100        
37,6000         41,3100         38,2000         37,7000         41,4200        
37,7000         41,4200         38,3000         37,8000         41,5300        
37,8000         41,5300         38,4000         37,9000         41,6400        
37,9000         41,6400         38,5000         38,0000         41,7500        
38,0000         41,7500         38,6000         38,1000         41,8600        
38,1000         41,8600         38,7000         38,2000         41,9700        
38,2000         41,9700         38,8000         38,3000         42,0800        
38,3000         42,0800         38,9000         38,4000         42,1900        
38,4000         42,1900         39,0000         38,5000         42,3000        
38,5000         42,3000         39,1000         38,6000         42,4100        
38,6000         42,4100         39,2000         38,7000         42,5200        
38,7000         42,5200         39,3000         38,8000         42,6300        
38,8000         42,6300         39,4000         38,9000         42,7400        
38,9000         42,7400         39,5000         39,0000         42,8500        
39,0000         42,8500         39,6000         39,1000         42,9600        
39,1000         42,9600         39,7000         39,2000         43,0700        
39,2000         43,0700         39,8000         39,3000         43,1800        
39,3000         43,1800         39,9000         39,4000         43,2900        
39,4000         43,2900         40,0000         39,5000         43,4000        
39,5000         43,4000         40,1000         39,6000         43,5100        
39,6000         43,5100         40,2000         39,7000         43,6200        
39,7000         43,6200         40,3000         39,8000         43,7300        
39,8000         43,7300         40,4000         39,9000         43,8400        
39,9000         43,8400         40,5000         40,0000         43,9500        
40,0000         43,9500         40,6000         40,1000         44,0600        
40,1000         44,0600         40,7000         40,2000         44,1700        
40,2000         44,1700         40,8000         40,3000         44,2800        
40,3000         44,2800         40,9000         40,4000         44,3900        
40,4000         44,3900         41,0000         40,5000         44,5000        
40,5000         44,5000         41,1000         40,6000         44,6100        
40,6000         44,6100         41,2000         40,7000         44,7200        
40,7000         44,7200         41,3000         40,8000         44,8300        
40,8000         44,8300         41,4000         40,9000         44,9400        
40,9000         44,9400         41,5000         41,0000         45,0500        
41,0000         45,0500         41,6000         41,1000         45,1600        
41,1000         45,1600         41,7000         41,2000         45,2700        
41,2000         45,2700         41,8000         41,3000         45,3800        
41,3000         45,3800         41,9000         41,4000         45,4900        
41,4000         45,4900         42,0000         41,5000         45,6000        
41,5000         45,6000         42,1000         41,6000         45,7100        
41,6000         45,7100         42,2000         41,7000         45,8200        
41,7000         45,8200         42,3000         41,8000         45,9300        
41,8000         45,9300         42,4000         41,9000         46,0400        
41,9000         46,0400         42,5000         42,0000         46,1500        
42,0000         46,1500         42,6000         42,1000         46,2600        
42,1000         46,2600         42,7000         42,2000         46,3700        
42,2000         46,3700         42,8000         42,3000         46,4800        
42,3000         46,4800         42,9000         42,4000         46,5900        
42,4000         46,5900         43,0000         42,5000         46,7000        
42,5000         46,7000         43,1000         42,6000         46,8100        
42,6000         46,8100         43,2000         42,7000         46,9200        
42,7000         46,9200         43,3000         42,8000         47,0300        
42,8000         47,0300         43,4000         42,9000         47,1400        
42,9000         47,1400         43,5000         43,0000         47,2500        
43,0000         47,2500         43,6000         43,1000         47,3600        
43,1000         47,3600         43,7000         43,2000         47,4700        
43,2000         47,4700         43,8000         43,3000         47,5800        
43,3000         47,5800         43,9000         43,4000         47,6900        
43,4000         47,6900         44,0000         43,5000         47,8000        
43,5000         47,8000         44,1000         43,6000         47,9100        
43,6000         47,9100         44,2000         43,7000         48,0200        
43,7000         48,0200         44,3000         43,8000         48,1300        
43,8000         48,1300         44,4000         43,9000         48,2400        
43,9000         48,2400         44,5000         44,0000         48,3500        
44,0000         48,3500         44,6000         44,1000         48,4600        
44,1000         48,4600         44,7000         44,2000         48,5700        
44,2000         48,5700         44,8000         44,3000         48,6800        
44,3000         48,6800         44,9000         44,4000         48,7900        
44,4000         48,7900         45,0000         44,5000         48,9000        
44,5000         48,9000         45,1000         44,6000         49,0100        
44,6000         49,0100         45,2000         44,7000         49,1200        
44,7000         49,1200         45,3000         44,8000         49,2300        
44,8000         49,2300         45,4000         44,9000         49,3400        
44,9000         49,3400         45,5000         45,0000         49,4500        
45,0000         49,4500         45,6000         45,1000         49,5600        
45,1000         49,5600         45,7000         45,2000         49,6700        
45,2000         49,6700         45,8000         45,3000         49,7800        
45,3000         49,7800         45,9000         45,4000         49,8900        
45,4000         49,8900         46,0000         45,5000         50,0000        
45,5000         50,0000         46,1000         45,6000         50,1100        
45,6000         50,1100         46,2000         45,7000         50,2200        
45,7000         50,2200         46,3000         45,8000         50,3300        
45,8000         50,3300         46,4000         45,9000         50,4400        
45,9000         50,4400         46,5000         46,0000         50,5500        
46,0000         50,5500         46,6000         46,1000         50,6600        
46,1000         50,6600         46,7000         46,2000         50,7700        
46,2000         50,7700         46,8000         46,3000         50,8800        
46,3000         50,8800         46,9000         46,4000         50,9900        
46,4000         50,9900         47,0000         46,5000         51,1000        
46,5000         51,1000         47,1000         46,6000         51,2100        
46,6000         51,2100         47,2000         46,7000         51,3200        
46,7000         51,3200         47,3000         46,8000         51,4300        
46,8000         51,4300         47,4000         46,9000         51,5400        
46,9000         51,5400         47,5000         47,0000         51,6500        
47,0000         51,6500         47,6000         47,1000         51,7600        
47,1000         51,7600         47,7000         47,2000         51,8700        
47,2000         51,8700         47,8000         47,3000         51,9800        
47,3000         51,9800         47,9000         47,4000         52,0900        
47,4000         52,0900         48,0000         47,5000         52,2000        
47,5000         52,2000         48,1000         47,6000         52,3100        
47,6000         52,3100         48,2000         47,7000         52,4200        
47,7000         52,4200         48,3000         47,8000         52,5300        
47,8000         52,5300         48,4000         47,9000         52,6400        
